Actor1CountryCode,Actor2CountryCode,Strength,Month
MLI,ETH,5.56744186,8
PNG,SEA,9.460465116,8
SDN,ZMB,13.27674419,8
SRB,KAZ,8.218604651,8
BOL,JOR,7.855813953,8
CAS,PAK,12.82325581,8
KHM,PAK,5.120930233,8
BHS,TTO,3.593023256,8
MNG,IDN,9.711627907,8
DMA,TTO,10.03255814,8
AUS,AGO,7.039534884,8
ASA,KHM,7.137209302,8
SLE,RWA,-0.474418605,8
NZL,CZE,8.044186047,8
MEX,MCO,1.444186047,8
WSM,JPN,10.81395349,8
ZWE,NPL,12.7744186,8
YEM,MDV,-2.53255814,8
NZL,KWT,8.860465116,8
MEX,SWE,4.8,8
GTM,AFR,4.611627907,8
SVK,KOR,4.325581395,8
CZE,DZA,10.75116279,8
ZAF,LBN,-4.360465116,8
KEN,GRC,2.207142857,8
ARM,EST,5.885714286,8
MLI,PAK,3.021428571,8
LBY,SEA,-5.514285714,8
SLE,SDN,7.078571429,8
RWA,LBR,-3.928571429,8
FJI,ARE,13.61428571,8
JOR,COD,-0.692857143,8
GMB,LBR,6.714285714,8
ETH,SLE,10.51428571,8
HTI,KEN,7.492857143,8
VUT,SEA,7.457142857,8
BEL,MEA,12.84285714,8
PAN,SUR,-15.35714286,8
ECU,NGA,12.08571429,8
GHA,GRC,4.864285714,8
EGY,GIN,8.078571429,8
BRN,PAK,10.62857143,8
LKA,SEA,5.278571429,8
ERI,RWA,4.607142857,8
ARE,ARM,5.185714286,8
MLI,IRL,12.15714286,8
KHM,CUB,5.757142857,8
AUT,TJK,7.678571429,8
BRN,IND,8.078571429,8
ETH,BEL,12.25,8
MCO,DNK,4.042857143,8
LKA,GRC,-1.071428571,8
PRT,MLT,8.292857143,8
SEA,FJI,4.071428571,8
RUS,GIN,5.342857143,8
SYR,NMR,7.621428571,8
CMR,ITA,3.692857143,8
MCO,PAK,1.3,8
URY,AZE,0.557142857,8
HUN,IDN,9.407142857,8
BGD,TWN,-1.064285714,8
SLV,AUS,-0.692857143,8
CUB,MNG,10.72857143,8
CHN,HND,15.42142857,8
PER,UKR,4.607142857,8
CIV,CHE,8.407142857,8
MUS,NLD,6.014285714,8
ETH,NER,7.185714286,8
PRK,TUR,2.085714286,8
ITA,TZA,9.235714286,8
MDV,KEN,-2.314285714,8
SOM,MEA,5.1,8
EUR,URY,6.042857143,8
DMA,KNA,9.228571429,8
MNG,CZE,7.185714286,8
BGD,BRN,6.764285714,8
PLW,FJI,4.885714286,8
LBY,IDN,8.021428571,8
QAT,ETH,2.042857143,8
ISR,KAZ,6.628571429,8
TON,COK,10.59285714,8
GUY,HTI,6.071428571,8
THA,KWT,3.371428571,8
ARM,IDN,10.54285714,8
CHL,MDV,-2.892857143,8
KIR,VUT,10.26428571,8
ISL,LTU,7.707142857,8
BLR,DJI,5.7,8
NGA,PRT,6.164285714,8
WAF,CIV,0.814285714,8
LBY,VEN,4.485714286,8
CHN,WAF,13.75,8
LVA,MEX,9.05,8
QAT,MDV,2.228571429,8
GNB,BEL,8.642857143,8
NPL,BRA,8.185714286,8
HKG,JPN,2.521428571,8
BHS,PAN,7.328571429,8
PRY,GBR,8.528571429,8
EST,ESP,12.35714286,8
MDG,AUS,5.685714286,8
GUY,AUS,2.921428571,8
AUS,CRI,5.107142857,8
ITA,UZB,8.835714286,8
NER,ETH,5.142857143,8
TJK,BEL,4.85,8
TZA,SAF,10.67142857,8
JAM,COL,3.071428571,8
CMR,CHE,1.3,8
ZMB,MUS,9.121428571,8
CIV,RWA,10.22857143,8
GIN,WAF,4.428571429,8
COK,NRU,8.75,8
ETH,AFG,2.907142857,8
KWT,KAZ,11.03571429,8
THA,BHR,11.52142857,8
VEN,UKR,-8.557142857,8
OMN,IRL,9.178571429,8
LKA,HTI,-3.271428571,8
BWA,RUS,6.621428571,8
BDI,DJI,-4.242857143,8
DOM,IRL,5.15,8
DEU,COD,5.85,8
SOM,MLT,8.378571429,8
UGA,TUR,11.93571429,8
SDN,GHA,8.407142857,8
IDN,HUN,8.1,8
EST,AZE,12.34285714,8
LBY,SSD,-9.942857143,8
TTO,CRB,2.828571429,8
GIN,EGY,5.55,8
NER,DEU,6.2,8
ERI,NOR,8.407142857,8
PLW,WSM,3.514285714,8
LBY,NOR,7.448780488,8
VAT,BEL,0.168292683,8
SGP,MUS,15.34390244,8
MMR,LBR,3.702439024,8
ETH,NAM,6.563414634,8
FSM,NRU,6.980487805,8
MOZ,DEU,4.068292683,8
TCD,ITA,-2.72195122,8
MUS,NAM,8.941463415,8
ARG,PSE,5.670731707,8
IND,CZE,1.851219512,8
NPL,COL,8.656097561,8
AGO,TCD,-10.9902439,8
MLI,TGO,8.429268293,8
ITA,BLZ,3.365853659,8
GRC,PER,6.417073171,8
ISR,LBR,9.065853659,8
SYC,BRA,11.40731707,8
DEU,MUS,13.01707317,8
SEA,LBY,-1.763414634,8
RWA,ZWE,0.065853659,8
SOM,NMR,1.902439024,8
AZE,CRI,5.187804878,8
SWE,COL,5.063414634,8
PRK,POL,9.365853659,8
GTM,URY,4.287804878,8
IRN,LVA,9.051219512,8
WSM,PLW,4.03902439,8
DJI,BLR,8.4,8
ZWE,MUS,9.607317073,8
PRY,AZE,9.834146341,8
POL,TKM,6.512195122,8
SLV,TWN,7.404878049,8
LBR,MMR,3.585365854,8
GTM,FRA,3.834146341,8
IDN,ASA,8.868292683,8
BWA,FRA,7.82195122,8
BEL,VEN,3.512195122,8
GIN,BRA,12.16097561,8
ETH,LBN,2.42195122,8
UKR,KWT,3.643902439,8
IRQ,UZB,-4.865853659,8
JAM,NLD,5.926829268,8
SAU,TWN,10.73414634,8
TZA,LKA,8.385365854,8
PER,TUR,8.180487805,8
ISL,NZL,7.953658537,8
EST,AFG,8.173170732,8
PSE,ERI,-20.54634146,8
AUS,SEN,5.173170732,8
LBN,SOM,10.77073171,8
LBN,FJI,9.453658537,8
VEN,VCT,9.746341463,8
SAU,NER,-9.534146341,8
VNM,TMP,8.765853659,8
PGS,CHE,6.051219512,8
COL,NZL,9.314634146,8
PAN,NOR,7.426829268,8
SDN,COG,0.109756098,8
CUB,AUT,1.207317073,8
DOM,DEU,8.670731707,8
IRQ,SVK,5.553658537,8
MLI,MYS,-10.11219512,8
TWN,ESP,3.629268293,8
MAR,PER,3.826829268,8
FJI,ITA,9.673170732,8
GAB,GHA,13.0902439,8
UGA,CHE,3.790243902,8
ARG,KEN,8.385365854,8
JPN,SLV,3.387804878,8
AUT,THA,5.729268293,8
MYS,SDN,3.702439024,8
TUR,MUS,11.45853659,8
DEU,GUY,8.23902439,8
PRT,THA,8.348780488,8
ISL,GRC,5.019512195,8
EGY,HTI,-8.209756098,8
SEN,PRT,7.997560976,8
BGD,KEN,-2.034146341,8
UKR,MLI,-4.829268293,8
LBY,OMN,5.312195122,8
LSO,TZA,8.056097561,8
FSM,KIR,8.246341463,8
PNG,TUV,7.273170732,8
GHA,CZE,4.441463415,8
PGS,RUS,6.314634146,8
LBR,ZAF,3.885365854,8
WSM,MHL,6.482926829,8
PRT,PER,12.12439024,8
WST,JPN,9.446341463,8
BEL,BHR,3.585365854,8
ARG,HTI,7.697560976,8
MYS,MAR,9.13902439,8
BEL,DOM,5.12195122,8
MEX,BHS,5.129268293,8
IND,ZWE,0.892682927,8
GHA,THA,0.197560976,8
TUN,NER,-5.72195122,8
CAF,CHE,6.965853659,8
LBR,BFA,6.13902439,8
BDI,CAN,3.248780488,8
MCO,SGP,4.770731707,8
KWT,NOR,7.04634146,8
COL,MYS,7.470731707,8
HTI,AUS,5.736585366,8
FIN,ZMB,14.12195122,8
BLZ,FRA,-1.331707317,8
KHM,ISR,2.407317073,8
NAM,CAN,11.33414634,8
WST,TUN,5.370731707,8
RWA,SOM,0.197560976,8
JAM,PHL,3.453658537,8
UKR,IND,4.545,8
ARG,JOR,-1.2,8
DEU,BEN,-10.2525,8
MHL,GBR,0.3975,8
COL,POL,3.6,8
SDN,SWE,5.73,8
VNM,LBY,8.295,8
NAM,UGA,7.3725,8
FJI,IRQ,9.78,8
ISL,BEL,14.3625,8
AUT,LIE,5.595,8
AND,EUR,8.3925,8
ESP,ISL,3.0225,8
AZE,MKD,2.64,8
BOL,ISR,2.16,8
VUT,PLW,6.84,8
MDV,PSE,-0.33,8
CHN,PRY,-15.9,8
GIN,MAR,10.1775,8
BEL,TKM,11.565,8
MHL,WSM,6.2025,8
CHL,EGY,-8.0175,8
BMU,CHN,9.69,8
GHA,PRT,4.02,8
DZA,COL,6.645,8
KOR,SVK,4.5225,8
LUX,ERI,6.255,8
GNQ,EGY,11.07,8
EGY,WST,6.8775,8
TGO,FRA,0.7275,8
JAM,ZWE,3.615,8
TWN,KHM,5.5125,8
WST,ISL,2.1,8
BRA,CPV,7.2975,8
NOR,OMN,7.95,8
CRI,JAM,9.8025,8
EGY,BDI,5.2875,8
PLW,VUT,6.2325,8
ECU,IDN,8.7375,8
NOR,KWT,10.88249999,8
SOM,ZWE,0.6075,8
RWA,KHM,-6.3075,8
BRA,CZE,7.7475,8
SGP,HUN,6.885,8
COL,DZA,2.7825,8
CAN,ATG,8.8275,8
JOR,KGZ,7.0275,8
ETH,DNK,9.9375,8
SLV,VNM,-1.4625,8
PRT,DZA,10.395,8
ZAF,GIN,5.7975,8
ZAF,TUN,-8.1825,8
NZL,TMP,6.5775,8
MEA,SOM,4.2375,8
NZL,KEN,8.8725,8
CHN,SLV,7.4925,8
CHL,ISL,10.4625,8
MLI,AFG,-13.2675,8
NGA,ECU,12.3525,8
BRA,NPL,6.8175,8
NOR,VEN,9,8
LVA,EGY,3.2025,8
NZL,BHS,6.5025,8
GIN,IDN,1.275,8
EST,ARM,8.8575,8
IND,SOM,-1.455,8
BGR,BRA,5.4975,8
CZE,PRK,4.44,8
BFA,COG,8.2275,8
CUB,PRY,4.41,8
GHA,SOM,4.14,8
MCO,MDV,-4.155,8
VNM,JOR,9.465,8
LBN,CIV,5.52,8
BWA,JPN,9.2025,8
TKM,GBR,9.1725,8
CZE,TWN,10.6275,8
PRK,CZE,4.1775,8
AUS,COG,9.915,8
BFA,ITA,4.6875,8
TWN,NIC,9.9075,8
BRA,SEN,9.4425,8
CRB,AUS,3.3825,8
FRA,BWA,6.255,8
KIR,COK,10.92,8
POL,COL,-6.795,8
AFR,ARM,2.9775,8
SAS,THA,2.7825,8
GRC,TWN,-2.4675,8
SYR,KHM,5.6175,8
ALB,UKR,6.1125,8
GRD,NPL,-9.15,8
MYS,FIN,7.4625,8
NPL,UGA,10.3125,8
GRD,FRA,0.375,8
COG,SDN,3.3075,8
IDN,UKR,1.3575,8
GAB,BEN,3.4125,8
SWE,TZA,8.8425,8
DJI,CHE,9.7725,8
ARG,DOM,4.98,8
MCO,DZA,-7.1175,8
MDV,SLE,-5.1975,8
MLT,LUX,5.6025,8
UGA,NOR,11.43,8
MDV,GHA,-2.6625,8
VNM,PSE,-1.4325,8
NAM,EGY,6.135,8
COG,SYR,15.225,8
HTI,AFG,7.83,8
JPN,EST,5.7375,8
NOR,MDV,3.0675,8
UGA,QAT,9.165,8
MYS,UZB,9.0525,8
AGO,DZA,-2.58,8
QAT,BDI,-13.875,8
WAF,USA,9.2325,8
IRQ,GHA,3.5175,8
MCO,IND,3.5025,8
TKM,BEL,9.915,8
LBY,CIV,3.5625,8
CZE,BRA,5.7225,8
ZMB,NLD,9.795,8
VUT,RUS,6.3,8
VEN,BEL,2.0625,8
MLT,PRT,7.4775,8
KAZ,DNK,6.21,8
JPN,MLI,8.4375,8
IDN,AGO,11.355,8
CHN,DOM,8.507692308,8
MRT,GIN,11.03846154,8
SLE,LBN,3.361538462,8
UZB,NOR,-1.9,8
EST,JPN,8.753846154,8
BHS,NLD,5.284615385,8
FRA,TON,9.846153846,8
UGA,MWI,7.876923077,8
JPN,BHS,6.492307692,8
GBR,BTN,10.3,8
DZA,BGR,6.592307692,8
ISL,TUR,0.669230769,8
LBY,AUT,2.615384615,8
PER,SWE,-2.738461538,8
MLI,SAU,1.3,8
NIC,AFR,-1.5,8
CAF,QAT,-0.823076923,8
ARM,KHM,-0.076923077,8
NRU,IRN,-6.430769231,8
AGO,SAF,11.66923077,8
PSE,LUX,6.530769231,8
ETH,AGO,7,8
PNG,MYS,15.32307692,8
OMN,GRC,2.469230769,8
MLI,ITA,4.723076923,8
PRY,PHL,6.4,8
MUS,TZA,9.461538462,8
POL,MNG,9.715384615,8
TUR,URY,3.815384615,8
MKD,UKR,4.869230769,8
TUR,PGS,9.392307692,8
CYM,IDN,0.292307692,8
DZA,BEN,9.046153846,8
MCO,IDN,-2.784615385,8
GUY,COL,-5.946153846,8
MOZ,ARG,6.015384615,8
TWN,FIN,6.992307692,8
BHR,LBY,-1.107692308,8
MDA,SYR,-1.484615385,8
ARG,LKA,0.953846154,8
PHL,MNG,4.869230769,8
EGY,SEA,3.961538462,8
NGA,CZE,9.246153846,8
HTI,SUR,0.646153846,8
IRL,AZE,-1.938461538,8
GRC,HTI,5.1,8
CHE,CMR,5.538461538,8
LTU,PAK,16.30769231,8
NGA,PRK,4.738461538,8
SLV,HTI,6.923076923,8
SRB,LBY,-7.523076923,8
DJI,QAT,9.169230769,8
EGY,GNQ,8.346153846,8
EST,ISR,10.96923077,8
BHS,NZL,6.215384615,8
CAS,AFG,7.276923077,8
SOM,RWA,-1.646153846,8
PRT,BMU,6.723076923,8
FIN,MDV,-4.061538462,8
SYR,CRI,0.392307692,8
MOZ,ISR,1.723076923,8
MKD,VAT,5.376923077,8
QAT,TKM,10.82307692,8
GUY,IRN,-10.7,8
AFG,PGS,2.876923077,8
UGA,MYS,-1.153846154,8
ERI,IRL,6.392307692,8
CZE,KAZ,-1.2,8
BLR,NPL,8.815384615,8
KIR,PLW,10.60769231,8
SSD,IRN,0.507692308,8
BWA,NLD,11.52307692,8
TMP,CHN,8.046153846,8
MDV,QAT,-3.761538462,8
COD,AUS,6.461538462,8
JAM,CRI,12.07692308,8
BEN,DZA,9.046153846,8
NPL,AUT,5.015384615,8
CHL,GRC,1.976923077,8
ATG,DOM,-3.446153846,8
VNM,PAN,8.961538462,8
AUT,NPL,9.130769231,8
KHM,UKR,3.492307692,8
WAF,GMB,-3.223076923,8
RWA,DZA,5.607692308,8
ZWE,BGD,6.853846154,8
ZMB,VAT,7.884615385,8
URY,GTM,7.476923077,8
NAM,ESP,4.946153846,8
KOR,PSE,3.2,8
EGY,JAM,3.484615385,8
FJI,SAU,10.06153846,8
LAO,BRN,10.45384615,8
NAM,MUS,8.107692308,8
CHE,MLI,-3.246153846,8
AGO,GAB,10.28461538,8
ZMB,CHE,11.53076923,8
IND,KGZ,7.453846154,8
VEN,TUN,7.192307692,8
ARM,PRY,8.876923077,8
NPL,MEX,8.115384615,8
JAM,NIC,14.93846154,8
DOM,TTO,12.82307692,8
SDN,VEN,0.469230769,8
POL,LKA,15.16923077,8
AGO,GHA,5.253846154,8
BLR,IRL,3.007692308,8
LUX,MKD,3.869230769,8
AIA,ATG,3.553846154,8
LBN,THA,0.869230769,8
KHM,PER,5.738461538,8
NGA,TWN,7.169230769,8
MLI,BEN,16.99230769,8
LSO,DNK,-13.47692308,8
NZL,ISL,4.061538462,8
KHM,SYR,9.292307692,8
CYP,SAU,6.134210526,8
EUR,CRI,7.460526316,8
SGP,PNG,8.715789474,8
GMB,MAR,4.902631579,8
THA,IRQ,8.928947368,8
SMR,LIE,15.90789474,8
KWT,DNK,3.947368421,8
LIE,SMR,15.90789474,8
SEN,CAF,7.128947368,8
ESP,LTU,4.271052632,8
MWI,SDN,7.468421053,8
ARG,NOR,11.25789474,8
UZB,HUN,8.447368421,8
PRT,LBN,2.005263158,8
ARE,SRB,14.55789474,8
VEN,MMR,-1.357894737,8
BHS,MEX,6.047368421,8
WAF,CAF,-13.79210526,8
CAS,TJK,8.763157895,8
ITA,HTI,7.578947368,8
COG,CAN,5.676315789,8
PER,JOR,9.094736842,8
GHA,MRT,9.3,8
ARG,POL,6.536842105,8
DZA,LSO,9.702631579,8
MOZ,IRL,-2.952631579,8
MLT,IRN,8.747368421,8
BOL,BLZ,3.710526316,8
IND,CUB,4.436842105,8
TTO,NLD,3.655263158,8
UZB,LTU,5.510526316,8
TON,SLB,8.652631579,8
IRL,GIN,4.2,8
SDN,CMR,-3.007894737,8
SDN,NER,-0.442105263,8
SEA,ISR,7.531578947,8
FIN,HRV,1.594736842,8
NER,LBR,7.436842105,8
VNM,LBN,2.313157895,8
ZAF,ARG,2.621052632,8
ALB,IRQ,-2.905263158,8
TWN,MDV,0.978947368,8
ZAF,CAF,0.276315789,8
BGD,BHR,9.292105263,8
AFR,DOM,10.18421053,8
AGO,ARE,9.876315789,8
DEU,NER,9.315789474,8
MWI,SWZ,6.355263158,8
MNG,UZB,8.147368421,8
POL,JAM,0.734210526,8
SLV,JPN,3.821052632,8
UGA,PHL,2.684210526,8
SRB,ESP,4.073684211,8
CMR,RUS,6.063157895,8
DOM,BOL,2.873684211,8
PER,KHM,6.497368421,8
VCT,LCA,9.442105263,8
COG,LBY,4.547368421,8
BLZ,VEN,7.721052632,8
CAN,SEN,7.113157895,8
MKD,NOR,3.521052632,8
MLI,JPN,5.115789474,8
ISR,TTO,2.905263158,8
HND,ARG,6.765789474,8
EST,OMN,6.307894737,8
SYC,UGA,11.02894737,8
URY,TUR,0.844736842,8
IRL,MKD,6.205263158,8
NOR,ZAF,8.163157895,8
TCD,TZA,7.421052632,8
JPN,COD,5.573684211,8
HTI,IND,1.389473684,8
HRV,LTU,2.257894737,8
BRN,IRN,8.644736842,8
ECU,THA,16.05789474,8
PRT,HUN,7.168421053,8
FIN,SGP,11.10789474,8
UKR,MDV,-3.868421053,8
SYC,BWA,12.9,8
NOR,CYP,3.331578947,8
MLI,IND,-3.75,8
CYP,DZA,-4.026315789,8
SDN,UKR,-0.315789474,8
CUB,SLE,9.844736842,8
COL,MAR,6.339473684,8
JPN,BWA,12.9,8
SAF,EAF,11.15526316,8
KEN,CMR,5.147368421,8
BOL,JPN,-0.442105263,8
MNG,CUB,9.655263158,8
THA,PNG,5.092105263,8
CZE,KEN,6.347368421,8
EUR,BMU,2.131578947,8
CRB,BRB,7.05,8
MEX,LKA,5.044736842,8
KHM,TWN,5.455263158,8
ERI,AUS,3.134210526,8
MCO,PRT,4.957894737,8
VAT,IND,1.902631579,8
GTM,TWN,8.210526316,8
BMU,NOR,8.289473684,8
GHA,VNM,12.78947368,8
AUS,BMU,1.555263158,8
MYS,TUN,3.6,8
KIR,FSM,9.102631579,8
CZE,CYP,-3.213157895,8
DZA,MYS,12.09473684,8
DMA,JAM,8.731578947,8
TON,PNG,8.486842105,8
BRA,KWT,6.710526316,8
NGA,KWT,-0.078947368,8
CAF,WAF,-9.773684211,8
QAT,KHM,6.513157895,8
MMR,NLD,6.173684211,8
PRK,IND,6.481578947,8
VAT,FIN,6.497368421,8
HUN,JPN,9.110526316,8
ARG,TWN,7.326315789,8
AFG,HTI,2.234210526,8
TGO,LBR,7.571052632,8
AFG,EST,5.336842105,8
LKA,MEX,7.073684211,8
BMU,ITA,6.205263158,8
CUB,NPL,10.83157895,8
WAF,SLE,6.047368421,8
PRK,NZL,-1.152631579,8
SOM,IDN,7.057894737,8
MDV,UGA,-3.031578947,8
ZWE,NMR,-11.95263158,8
JAM,UGA,7.097368421,8
TZA,DJI,7.121052632,8
AUT,OMN,11.35135135,8
ISR,LVA,11.27027027,8
CHL,ZAF,7.727027027,8
MDV,BRA,1.718918919,8
VNM,MAR,8.52972973,8
BRN,OMN,6.997297297,8
IND,SVK,10.52432432,8
IRL,LBR,5.610810811,8
LTU,ISL,7.418918919,8
KEN,UKR,5.497297297,8
CUB,BGR,2.740540541,8
GNQ,FRA,-1.191891892,8
SGP,BHR,6.956756757,8
MEX,KAZ,12.65675676,8
OMN,MDV,7.2,8
MEX,PSE,8.740540541,8
SDN,MLI,5.943243243,8
CHN,FSM,10.30540541,8
IRQ,SGP,4.321621622,8
LTU,CHE,7.483783784,8
VEN,KEN,-0.632432432,8
GMB,SDN,8.927027027,8
BEL,GNB,11.14054054,8
IRQ,ETH,-8.278378378,8
NMR,BEL,10.48378378,8
BLR,LAO,10.35405405,8
NRU,TWN,1.572972973,8
LVA,TJK,6.932432432,8
POL,NPL,11.37567568,8
UGA,BOL,9.397297297,8
DZA,STP,10.86486486,8
AUT,BGD,-10.45945946,8
JAM,NMR,8.205405405,8
AUT,MDV,-2.618918919,8
MDV,SYC,7.791891892,8
PRT,GHA,9.154054054,8
IRQ,KHM,0.762162162,8
POL,GHA,4.808108108,8
MYS,SOM,0.981081081,8
GRD,ITA,5.375675676,8
PSE,URY,2.254054054,8
BWA,ETH,7.581081081,8
SEN,IRN,0.397297297,8
GBR,CAF,9.616216216,8
PER,SYR,11.75675676,8
PAK,BRN,4.305405405,8
DNK,ARG,5.545945946,8
NGA,BWA,11.0027027,8
GTM,DOM,9.308108108,8
CIV,ESP,6.664864865,8
SSD,COG,7.224324324,8
AFG,BHR,-0.340540541,8
FRA,CRB,2.456756757,8
IRQ,COG,12.56756757,8
GIN,ZAF,8.472972973,8
TTO,NZL,2.262162162,8
MLI,AUS,0.421621622,8
LUX,MLT,9.243243243,8
LCA,GUY,10.73513514,8
LUX,AFR,11.40810811,8
ZMB,TUR,7.783783784,8
EGY,COD,-6.794594595,8
SDN,BRA,9.340540541,8
SEN,PAK,6.348648649,8
SDN,GMB,9.47027027,8
COD,JPN,-1.881081081,8
SWE,GHA,5.067567568,8
JAM,NZL,-4.354054054,8
LTU,NZL,8.627027027,8
KAZ,FIN,9.381081081,8
SEN,SLE,6,8
MWI,CAN,9.494594595,8
HTI,IRL,6.697297297,8
ATG,CUB,8.27027027,8
HRV,MLT,8.067567568,8
GHA,IRQ,3.308108108,8
PRY,ISR,5.262162162,8
SGP,CYM,7.297297297,8
NPL,ZMB,10.94594595,8
BGD,TUN,-13.32972973,8
TUR,SLE,12.56756757,8
QAT,ALB,6.478378378,8
SEN,CHE,4.945945946,8
ATG,EUR,-1.467567568,8
NOR,BGR,-5.521621622,8
GHA,POL,7.167567568,8
TUR,HTI,6.713513514,8
KOR,PRY,12.25945946,8
LBN,UKR,-11.02702703,8
TWN,NMR,8.918918919,8
JAM,POL,-1.848648649,8
TCD,IRL,-2.521621622,8
GRD,NZL,7.727027027,8
BEL,SDN,6.291891892,8
TZA,ITA,3.218918919,8
CHL,SWE,4.605405405,8
SAU,ZMB,8.359459459,8
SAU,CHL,5.213513514,8
CUB,POL,3.097297297,8
TKM,IND,9.997297297,8
PRT,CYP,6.178378378,8
UGA,NPL,10.91351351,8
AFR,AZE,10.15945946,8
BOL,UGA,6.332432432,8
COD,NAM,7.427027027,8
SGP,MNG,4.135135135,8
POL,DZA,3.381081081,8
KEN,LSO,8.602702703,8
HRV,NOR,2.351351351,8
GMB,BEL,6.154054054,8
BLR,THA,9.916216216,8
NOR,SVK,5.943243243,8
MDG,IDN,5.57027027,8
AZE,PRY,10.92972973,8
MLT,ERI,2.959459459,8
UGA,ECU,9.786486486,8
BLR,NOR,10.21621622,8
LUX,KWT,4.491891892,8
MCO,AND,16.21621622,8
CHN,COK,12.21081081,8
DMA,CAN,-0.105405405,8
AUS,RWA,-3.332432432,8
LBR,IRL,6.810810811,8
FIN,PHL,12.05675676,8
NRU,SLB,9.3,8
GTM,ITA,-4.840540541,8
GBR,PRY,11.55405405,8
GHA,COD,7.37027027,8
GHA,YEM,8.327027027,8
NIC,BRA,9.818918919,8
ARM,KOR,5.935135135,8
BLZ,CHN,0.405405405,8
SYR,COD,-1.832432432,8
IND,FJI,10.56486486,8
GRC,MMR,3.640540541,8
MLT,FIN,5.505405405,8
CUB,MOZ,10.66216216,8
BGD,UZB,8.886486486,8
CRI,ARG,14.7,8
YEM,BEL,0.097297297,8
SYR,MCO,-2.116216216,8
NZL,TTO,-0.656756757,8
LKA,TZA,7.524324324,8
NLD,NER,7.078378378,8
EGY,MOZ,4.97027027,8
ESP,MDA,5.821621622,8
TUR,BFA,2.748648649,8
SEA,ARE,6.056756757,8
QAT,NMR,5.951351351,8
SLE,TCD,12.47837838,8
AUT,MCO,-3.058333333,8
MYS,PNG,8.083333333,8
CZE,MLT,5.633333333,8
ARG,UGA,9.425,8
IDN,CZE,7.541666667,8
LKA,MNG,10.45,8
ETH,AZE,5.425,8
ARG,THA,3.766666667,8
TUR,MCO,1.65,8
ESP,ETH,6.275,8
ISR,SEA,4.35,8
HTI,TTO,2.541666667,8
MLT,SDN,-1.641666667,8
NIC,EGY,-7.75,8
ETH,VAT,4.091666667,8
ECU,VNM,8.191666667,8
BHS,CYM,12.54166667,8
BEL,CRI,-8.808333333,8
GRC,BOL,-5.75,8
AFG,COD,2.116666667,8
GNQ,BEN,11.13333333,8
MWI,LBR,5.85,8
CYP,ZAF,8.083333333,8
CAN,MWI,5.233333333,8
MKD,AFR,2.8,8
POL,YEM,5.133333333,8
CYP,LVA,7.65,8
HTI,SDN,3.683333333,8
BFA,LBY,4.416666667,8
SOM,BGD,-4.841666667,8
KHM,RWA,-4.55,8
EGY,PRT,6.991666667,8
GMB,NZL,9.933333333,8
HTI,CHE,6.233333333,8
PAK,ZMB,-5.283333333,8
GHA,PAK,8.291666667,8
THA,ARG,8.816666667,8
TWN,SLB,15.51666667,8
MLT,SOM,2.416666667,8
DEU,BMU,10.99166667,8
COG,RUS,-7.65,8
BEL,MDV,-9.366666667,8
PAN,AFR,4.291666667,8
CHL,SAU,6.091666667,8
URY,TUN,7.616666667,8
QAT,LVA,6.75,8
RUS,CRI,5.125,8
MEA,AUT,14.525,8
ITA,SSD,8.8,8
CRB,FRA,2.191666667,8
HUN,IND,2.55,8
KNA,IRL,5.95,8
WAF,GBR,10.96666667,8
COD,LBR,10.55833333,8
FJI,MYS,8.55,8
COL,MDV,4.441666667,8
PAN,EGY,-1.541666667,8
RWA,IND,10.53333333,8
DOM,EGY,-9.483333333,8
GBR,HKG,1,8
PNG,SGP,8.25,8
PGS,MEA,10.8,8
COK,KIR,10,8
QAT,ZWE,6.283333333,8
LIE,AND,14.16666667,8
TJK,LVA,7.3,8
SSD,TCD,7.191666667,8
VNM,SLV,-0.075,8
MLI,RWA,10.04166667,8
SAS,AUS,6.3,8
MMR,OMN,6.825,8
COK,FRA,5.966666667,8
MMR,SYR,5.116666667,8
COG,IRQ,11.66666667,8
MDG,MWI,12.26666667,8
VEN,KAZ,11.48333333,8
PRT,AZE,8.741666667,8
NER,RWA,12.35,8
NAM,MDV,-6.291666667,8
HTI,ARG,-0.5,8
AND,LIE,14.16666667,8
MCO,ARE,3.408333333,8
CHN,BMU,10.25,8
THA,ETH,7.033333333,8
KOR,WST,11.09166667,8
UZB,ITA,11.75833333,8
NER,EGY,-2.341666667,8
SOM,LBN,2.6,8
ETH,MLI,6.25,8
SEA,EGY,0.083333333,8
NIC,CHL,10.55,8
AFR,ISL,7.858333333,8
PNG,TON,9.016666667,8
COG,GAB,7.95,8
KEN,GTM,5.3,8
TGO,MLI,7.508333333,8
EUR,LAO,6.591666667,8
RWA,MLI,7.141666667,8
OMN,AFG,6.066666667,8
KAZ,CAS,3.416666667,8
ALB,QAT,4.391666667,8
SLB,TWN,9.916666667,8
OMN,MRT,7.966666667,8
DZA,IDN,12.10833333,8
PNG,THA,6.766666667,8
GNB,EUR,8.716666667,8
AGO,SOM,8.983333333,8
CPV,BRA,8.333333333,8
ETH,BHR,6.775,8
FIN,MLT,0.733333333,8
COL,ARE,6.458333333,8
CHE,GTM,-8.416666667,8
ARE,PER,3.783333333,8
BRA,SDN,10.35833333,8
PHL,HUN,1.133333333,8
COG,LBR,0.775,8
ARG,HND,4.075,8
PRK,UKR,-5.775,8
ISR,AGO,3.2,8
FIN,BGR,5.991666667,8
