source,target,strength,month,weight
VNM,PHL,-9.5,10,9.5
RWA,COG,-9.5,10,9.5
SAU,YEM,-9.333333333,10,9.333333333
ISR,SYR,-9,10,9.0
JAM,USA,-9,10,9.0
SEA,DEU,-9,10,9.0
AFG,AUS,-9,10,9.0
PHL,DEU,-9,10,9.0
IDN,SEA,-9,10,9.0
JPN,PRK,-8.666666667,10,8.666666667
AFR,SOM,8.5,10,8.5
LTU,RUS,-8.333333333,10,8.333333333
USA,KEN,-8.333333333,10,8.333333333
CUB,AFR,8.3,10,8.3
FRA,CZE,8.3,10,8.3
KAZ,UZB,8,10,8.0
JOR,PSE,8,10,8.0
JOR,SAU,8,10,8.0
MDA,EUR,8,10,8.0
JOR,EGY,8,10,8.0
MNG,KOR,8,10,8.0
KAZ,KGZ,8,10,8.0
PRK,AFR,-8,10,8.0
ARG,KOR,8,10,8.0
KOR,KAZ,8,10,8.0
PSE,JOR,8,10,8.0
UZB,KGZ,8,10,8.0
CAN,KOR,8,10,8.0
KGZ,UZB,8,10,8.0
KOR,FRA,8,10,8.0
NAM,KOR,8,10,8.0
KGZ,KAZ,8,10,8.0
SAU,JOR,8,10,8.0
UZB,KAZ,8,10,8.0
KOR,MNG,8,10,8.0
KOR,NAM,8,10,8.0
AUS,KOR,8,10,8.0
KOR,AUS,8,10,8.0
KAZ,KOR,8,10,8.0
KOR,ARG,8,10,8.0
DNK,SYR,-7.5,10,7.5
IDN,CHN,-7.5,10,7.5
IRN,FRA,7.466666667,10,7.466666667
FRA,IRN,7.466666667,10,7.466666667
BEL,SYR,7.4,10,7.4
USA,MYS,7.4,10,7.4
AFR,NGA,7.4,10,7.4
GBR,NPL,7.4,10,7.4
PHL,BGD,7.4,10,7.4
AFR,SAF,7.4,10,7.4
RUS,EST,7.4,10,7.4
AUS,OMN,7.4,10,7.4
MCO,OMN,7.4,10,7.4
USA,COD,7.4,10,7.4
SRB,RUS,-7.2,10,7.2
CAN,WST,-7.2,10,7.2
WST,EST,-7.2,10,7.2
WST,LTU,-7.2,10,7.2
WST,LVA,-7.2,10,7.2
USA,PAK,7.166666667,10,7.166666667
SLB,SEA,7,10,7.0
SEA,SLB,7,10,7.0
AUS,TUR,7,10,7.0
USA,BEL,7,10,7.0
DEU,CAN,7,10,7.0
USA,IRL,7,10,7.0
ECU,RUS,7,10,7.0
USA,IDN,7,10,7.0
USA,LBN,7,10,7.0
SWE,DEU,7,10,7.0
LKA,IND,7,10,7.0
HND,GTM,7,10,7.0
SRB,GBR,7,10,7.0
SWE,KOR,7,10,7.0
ALB,WST,7,10,7.0
PRK,SWE,7,10,7.0
AUS,JPN,7,10,7.0
GTM,SLV,7,10,7.0
GTM,HND,7,10,7.0
RUS,PAK,7,10,7.0
USA,MLI,7,10,7.0
WST,BGR,7,10,7.0
SWE,PRK,7,10,7.0
CRI,USA,7,10,7.0
USA,BRA,7,10,7.0
ISR,IND,7,10,7.0
SYR,KAZ,7,10,7.0
KAZ,SYR,7,10,7.0
WST,ALB,7,10,7.0
USA,MAR,7,10,7.0
USA,ARE,7,10,7.0
SLB,PNG,7,10,7.0
ISL,USA,7,10,7.0
SEA,MYS,7,10,7.0
USA,ISL,7,10,7.0
USA,SRB,7,10,7.0
SAU,PSE,7,10,7.0
FIN,DEU,7,10,7.0
USA,ZWE,7,10,7.0
KOR,SWE,7,10,7.0
PNG,SLB,7,10,7.0
EGY,ARE,-7,10,7.0
PAK,RUS,7,10,7.0
SLV,GTM,7,10,7.0
BGR,WST,7,10,7.0
NZL,PHL,7,10,7.0
RUS,CHN,6.75,10,6.75
USA,NMR,6.7,10,6.7
IRN,CHN,6.666666667,10,6.666666667
CHN,IRN,6.666666667,10,6.666666667
CHN,PRK,-6.5,10,6.5
GNB,MDA,-6.5,10,6.5
HTI,MDA,-6.5,10,6.5
AFR,SEN,-6.5,10,6.5
BHR,PGS,-6.5,10,6.5
MAR,ISR,-6.5,10,6.5
WST,AFG,-6.428571429,10,6.428571429
AUS,COL,6.4,10,6.4
CHN,TKM,6.4,10,6.4
TKM,CHN,6.4,10,6.4
AFR,JPN,6.4,10,6.4
FRA,RUS,6.333333333,10,6.333333333
AFG,IRN,6.2,10,6.2
SSD,KEN,6.2,10,6.2
DEU,WST,-6.1,10,6.1
DEU,SYR,-6,10,6.0
RUS,CUB,6,10,6.0
SYR,AUT,-6,10,6.0
SYR,AUS,-6,10,6.0
PHL,EUR,6,10,6.0
AFR,ARE,6,10,6.0
USA,SAU,6,10,6.0
IRN,JOR,-6,10,6.0
USA,BGR,6,10,6.0
GRC,CHN,6,10,6.0
CUB,CHN,6,10,6.0
CHN,GRC,6,10,6.0
PGS,CHN,6,10,6.0
IDN,MMR,-6,10,6.0
GBR,PAN,6,10,6.0
JPN,PSE,6,10,6.0
DNK,DEU,5.95,10,5.95
SSD,JPN,5.9,10,5.9
JPN,KOR,5.9,10,5.9
CHN,MNG,5.833333333,10,5.833333333
MYS,THA,-5.75,10,5.75
EGY,JOR,5.7,10,5.7
EUR,GRC,5.65,10,5.65
GBR,SRB,5.6,10,5.6
ECU,SWE,5.58,10,5.58
DEU,AFG,-5.533333333,10,5.533333333
ISR,PSE,-5.504918033,10,5.504918033
CHN,RUS,5.5,10,5.5
MAR,AFR,5.5,10,5.5
BGD,IND,-5.5,10,5.5
AUS,FRA,5.4,10,5.4
TUR,IRQ,-5.4,10,5.4
RUS,ITA,5.4,10,5.4
ITA,RUS,5.35,10,5.35
AUS,EUR,5.3,10,5.3
AFR,CUB,5.266666667,10,5.266666667
SYR,LBN,-5.24,10,5.24
MAR,FRA,5.2,10,5.2
TZA,CHE,5.2,10,5.2
JPN,IRQ,-5.166666667,10,5.166666667
KOR,JPN,5.145454545,10,5.145454545
COL,USA,5.1,10,5.1
IRQ,IRN,-5.053846154,10,5.053846154
CZE,FRA,5.033333333,10,5.033333333
EUR,BGR,5,10,5.0
SYR,EGY,5,10,5.0
USA,NOR,5,10,5.0
GBR,WST,-5,10,5.0
PRT,SYR,-5,10,5.0
USA,SEA,-5,10,5.0
NOR,USA,-5,10,5.0
SAF,WAF,5,10,5.0
TUR,CZE,-5,10,5.0
ESP,MAR,-5,10,5.0
AUT,DEU,-5,10,5.0
CZE,TUR,-5,10,5.0
IRN,GBR,-5,10,5.0
DEU,PHL,-5,10,5.0
NGA,AFR,-5,10,5.0
SRB,HRV,-5,10,5.0
SYR,ALB,-5,10,5.0
ESP,SYR,-5,10,5.0
LBY,LBN,-5,10,5.0
MYS,AFR,-5,10,5.0
AFR,WAF,-5,10,5.0
PER,AUS,5,10,5.0
DEU,JPN,-5,10,5.0
GBR,SOM,-5,10,5.0
TUR,FRA,-5,10,5.0
ETH,GBR,-5,10,5.0
GBR,SYR,-5,10,5.0
PER,CAN,5,10,5.0
ESP,BRA,-5,10,5.0
SYR,AZE,-5,10,5.0
LKA,TTO,5,10,5.0
AFG,EUR,5,10,5.0
MDV,CHN,-5,10,5.0
CAN,PER,5,10,5.0
GRC,SYR,-5,10,5.0
SGP,KHM,5,10,5.0
AUS,PER,5,10,5.0
ESP,UKR,-5,10,5.0
BHR,SAU,-5,10,5.0
NOR,IRQ,5,10,5.0
CAN,IRQ,-5,10,5.0
UKR,ESP,-5,10,5.0
BEL,NLD,5,10,5.0
CHE,KOR,4.9,10,4.9
MEX,GTM,4.9,10,4.9
USA,TUR,4.886666667,10,4.886666667
ITA,LBY,4.8,10,4.8
ESP,GBR,4.78,10,4.78
TZA,UGA,4.7,10,4.7
ARE,AFR,4.7,10,4.7
GBR,ESP,4.69,10,4.69
MYS,CHN,4.6875,10,4.6875
KOR,PHL,-4.666666667,10,4.666666667
LBY,ITA,4.666666667,10,4.666666667
JOR,USA,-4.661538462,10,4.661538462
POL,WST,4.65,10,4.65
AUS,VNM,4.633333333,10,4.633333333
GBR,BHR,4.6,10,4.6
RUS,KOR,4.55,10,4.55
SYR,DEU,-4.533333333,10,4.533333333
SYR,JOR,-4.525,10,4.525
KOR,EUR,4.5,10,4.5
RUS,FRA,4.5,10,4.5
ARG,JPN,4.48,10,4.48
GTM,MEX,4.45,10,4.45
CHN,MYS,4.428571429,10,4.428571429
EUR,SWE,-4.4,10,4.4
IRQ,ISR,-4.4,10,4.4
QAT,AUS,-4.4,10,4.4
PAN,FRA,-4.4,10,4.4
ISR,IRN,-4.4,10,4.4
PRK,CHN,-4.4,10,4.4
EUR,NLD,-4.4,10,4.4
PRT,ESP,-4.4,10,4.4
EUR,FIN,-4.4,10,4.4
EUR,AUT,-4.4,10,4.4
CAN,RUS,-4.4,10,4.4
SYR,ISR,-4.4,10,4.4
EUR,DNK,-4.4,10,4.4
LUX,TUR,-4.4,10,4.4
PAK,USA,4.35,10,4.35
USA,TCD,-4.333333333,10,4.333333333
BHR,GBR,4.3,10,4.3
KEN,SSD,4.271428571,10,4.271428571
DEU,FIN,4.257142857,10,4.257142857
FRA,DNK,4.25,10,4.25
IRQ,SYR,4.25,10,4.25
IRN,SYR,4.233333333,10,4.233333333
PRK,JPN,-4.2,10,4.2
MDA,RUS,4.133333333,10,4.133333333
RUS,AUS,4.12,10,4.12
GBR,CHN,4.1,10,4.1
USA,ESP,-4.073333333,10,4.073333333
UKR,RUS,4.057142857,10,4.057142857
DEU,PER,4,10,4.0
LUX,GRC,4,10,4.0
KWT,DZA,4,10,4.0
JPN,BRN,4,10,4.0
CHE,IRQ,-4,10,4.0
POL,CAN,4,10,4.0
TCD,AFR,4,10,4.0
LBY,SYR,4,10,4.0
NMR,USA,4,10,4.0
AFG,UZB,4,10,4.0
PER,CHL,4,10,4.0
BRN,PRK,4,10,4.0
CHE,RUS,4,10,4.0
PER,RUS,4,10,4.0
MDA,AUS,4,10,4.0
GRC,ZAF,4,10,4.0
PHL,TWN,4,10,4.0
ITA,GBR,4,10,4.0
DZA,VEN,4,10,4.0
FRA,PSE,4,10,4.0
FRA,AUS,4,10,4.0
GBR,MMR,4,10,4.0
MYS,MDG,4,10,4.0
IRN,OMN,4,10,4.0
EUR,NMR,4,10,4.0
BEL,EUR,4,10,4.0
GBR,ITA,4,10,4.0
ZWE,USA,-4,10,4.0
SVK,NLD,4,10,4.0
PRK,BRN,4,10,4.0
HRV,AUS,-4,10,4.0
DEU,CHE,-4,10,4.0
FRA,SYR,4,10,4.0
IND,LKA,4,10,4.0
FRA,BRA,4,10,4.0
SGP,TWN,4,10,4.0
LUX,NLD,4,10,4.0
IRN,RUS,4,10,4.0
AUS,NRU,4,10,4.0
CHN,MMR,4,10,4.0
VEN,KWT,4,10,4.0
KWT,VEN,4,10,4.0
PHL,RUS,4,10,4.0
THA,KHM,4,10,4.0
LUX,ITA,4,10,4.0
DEU,NLD,4,10,4.0
FRA,ISR,4,10,4.0
CAN,POL,4,10,4.0
IRN,ARE,4,10,4.0
RUS,PHL,4,10,4.0
SYR,LBY,4,10,4.0
EST,NLD,4,10,4.0
DZA,KWT,4,10,4.0
SDN,SSD,-4,10,4.0
HRV,IRL,-4,10,4.0
IRL,DEU,4,10,4.0
MDG,MYS,4,10,4.0
SAU,AUS,4,10,4.0
AUS,SAU,4,10,4.0
EUR,USA,3.966666667,10,3.966666667
DEU,DNK,3.9625,10,3.9625
ISR,USA,3.928571429,10,3.928571429
PAK,CHN,3.85,10,3.85
AFG,USA,-3.835294118,10,3.835294118
USA,NZL,3.833333333,10,3.833333333
HUN,GBR,3.775,10,3.775
GBR,EUR,3.761538462,10,3.761538462
AFR,LBY,3.75,10,3.75
DNK,FRA,3.75,10,3.75
LKA,BGD,3.7,10,3.7
POL,GBR,3.69,10,3.69
MEX,CAN,3.666666667,10,3.666666667
POL,RUS,-3.644444444,10,3.644444444
SOM,USA,-3.608333333,10,3.608333333
KOR,CHE,3.6,10,3.6
POL,USA,3.6,10,3.6
IRN,YEM,3.55,10,3.55
CAN,PSE,3.55,10,3.55
CUB,FRA,3.52,10,3.52
CAN,LBY,3.5,10,3.5
CAN,ITA,3.5,10,3.5
VEN,VAT,3.5,10,3.5
ITA,SYR,3.5,10,3.5
MEX,CUB,3.5,10,3.5
TWN,CHN,3.5,10,3.5
CYP,TUR,3.5,10,3.5
IRQ,JPN,3.5,10,3.5
CAN,GBR,3.5,10,3.5
ITA,CAN,3.5,10,3.5
IRN,ISR,-3.5,10,3.5
PRT,NAM,3.5,10,3.5
TCD,LBY,3.5,10,3.5
TUR,RUS,3.485714286,10,3.485714286
USA,IRN,3.452173913,10,3.452173913
ITA,FRA,3.444444444,10,3.444444444
USA,PSE,3.433333333,10,3.433333333
SSD,KOR,3.4,10,3.4
SWE,ECU,3.4,10,3.4
GRC,ITA,3.4,10,3.4
CAN,GMB,3.4,10,3.4
NGA,SEN,3.4,10,3.4
IRQ,GRD,3.4,10,3.4
TUN,CAN,3.4,10,3.4
CAN,ISR,3.4,10,3.4
LVA,CZE,3.4,10,3.4
CAN,BDI,3.4,10,3.4
NOR,AUS,3.4,10,3.4
SGP,CHN,3.4,10,3.4
ECU,AUS,3.4,10,3.4
ZAF,CUB,3.4,10,3.4
TKM,AFG,3.4,10,3.4
LBN,BEL,3.4,10,3.4
GBR,CAN,3.4,10,3.4
EGY,IRQ,3.4,10,3.4
NZL,FRA,3.4,10,3.4
DEU,AUS,3.4,10,3.4
USA,TWN,3.4,10,3.4
WST,FRA,3.4,10,3.4
IRN,EUR,3.4,10,3.4
ARG,ESP,3.4,10,3.4
TUR,CUB,3.4,10,3.4
JPN,AUS,3.4,10,3.4
TZA,AFR,3.4,10,3.4
BRN,USA,3.4,10,3.4
USA,CYP,3.4,10,3.4
DEU,GBR,3.35,10,3.35
ESP,JOR,-3.333333333,10,3.333333333
IDN,BHR,-3.333333333,10,3.333333333
GRC,RUS,3.325,10,3.325
GBR,HUN,3.325,10,3.325
PSE,ISR,-3.320454545,10,3.320454545
EUR,TUR,3.311764706,10,3.311764706
NZL,MAR,3.3,10,3.3
UKR,EUR,3.3,10,3.3
MYS,SGP,3.3,10,3.3
CHN,PAK,3.3,10,3.3
CUB,CHL,-3.3,10,3.3
JOR,SYR,-3.28,10,3.28
CHN,CUB,3.28,10,3.28
USA,ITA,3.257142857,10,3.257142857
FRA,CUB,3.25,10,3.25
FRA,ITA,3.25,10,3.25
ITA,POL,-3.25,10,3.25
ISR,FRA,3.25,10,3.25
CHN,USA,3.240740741,10,3.240740741
PSE,FRA,3.225,10,3.225
RUS,UKR,-3.207692308,10,3.207692308
USA,CHN,3.20625,10,3.20625
CHE,SYR,-3.2,10,3.2
MYS,JPN,3.2,10,3.2
GRC,EUR,-3.2,10,3.2
FRA,NLD,3.2,10,3.2
ARE,GBR,3.2,10,3.2
SYR,IRN,3.133333333,10,3.133333333
VNM,USA,3.133333333,10,3.133333333
MYS,AUS,3.133333333,10,3.133333333
USA,AUS,3.108,10,3.108
SEA,THA,3.1,10,3.1
GRC,ESP,3.1,10,3.1
JPN,PHL,3.08,10,3.08
USA,AFR,3.076190476,10,3.076190476
CUB,PRK,3.033333333,10,3.033333333
GBR,POL,3.008333333,10,3.008333333
BRA,FRA,-3,10,3.0
EGY,PSE,3,10,3.0
PHL,CHN,3,10,3.0
AUS,EGY,3,10,3.0
AGO,PRT,3,10,3.0
USA,UGA,-3,10,3.0
IND,AUS,3,10,3.0
UGA,AFR,3,10,3.0
KOR,EGY,3,10,3.0
EUR,SYR,3,10,3.0
GRC,TUR,3,10,3.0
ISR,EGY,3,10,3.0
MYS,SEA,-3,10,3.0
ESP,FRA,3,10,3.0
GBR,PRT,3,10,3.0
USA,SYR,2.980769231,10,2.980769231
CHN,GBR,2.971428571,10,2.971428571
BEL,LBN,2.95,10,2.95
BHR,ARE,2.95,10,2.95
RUS,PER,2.95,10,2.95
POL,EUR,2.95,10,2.95
ITA,GRC,2.95,10,2.95
DEU,JOR,2.95,10,2.95
WST,TUR,2.95,10,2.95
PSE,ITA,2.95,10,2.95
AUS,ECU,2.95,10,2.95
AUS,NOR,2.95,10,2.95
LBN,YEM,2.9,10,2.9
AUS,CAN,2.9,10,2.9
ESP,ITA,2.875,10,2.875
ITA,ESP,2.875,10,2.875
ETH,AFR,2.866666667,10,2.866666667
JPN,ARG,2.814285714,10,2.814285714
NIC,USA,2.8,10,2.8
PAK,IRN,2.8,10,2.8
CHE,CYP,2.8,10,2.8
NRU,PNG,2.8,10,2.8
TUN,BHR,2.8,10,2.8
GRC,FRA,2.8,10,2.8
AUS,MAR,2.8,10,2.8
GRC,DEU,2.8,10,2.8
BLR,RUS,2.8,10,2.8
LBY,EGY,2.8,10,2.8
CUB,SYR,2.8,10,2.8
SAS,BGD,2.8,10,2.8
VNM,AUS,2.8,10,2.8
BHR,OMN,2.8,10,2.8
SLE,GBR,2.8,10,2.8
LVA,CHN,2.8,10,2.8
PAK,IND,2.8,10,2.8
CUB,ZWE,2.8,10,2.8
EUR,SRB,2.8,10,2.8
MDV,PSE,2.8,10,2.8
MLI,NER,2.8,10,2.8
SAS,PAK,2.8,10,2.8
SGP,MYS,2.8,10,2.8
TUR,BEL,2.8,10,2.8
PHL,PER,2.8,10,2.8
BHS,USA,2.8,10,2.8
FRA,DEU,2.8,10,2.8
CHL,CUB,2.8,10,2.8
RUS,PSE,2.8,10,2.8
SYR,CAN,2.8,10,2.8
ISR,POL,2.8,10,2.8
JOR,DEU,2.8,10,2.8
TUN,CIV,2.8,10,2.8
CHE,EUR,2.8,10,2.8
EUR,AUS,2.8,10,2.8
AGO,AFR,2.8,10,2.8
AFR,GBR,2.8,10,2.8
SAS,LKA,2.8,10,2.8
SAS,NPL,2.8,10,2.8
LAO,SEA,2.8,10,2.8
TKM,RUS,2.8,10,2.8
FRA,PHL,2.8,10,2.8
ARE,BHR,2.8,10,2.8
AUS,SGP,2.8,10,2.8
ITA,PSE,2.8,10,2.8
USA,HUN,2.8,10,2.8
CYP,ISR,2.8,10,2.8
ARE,THA,2.8,10,2.8
GRC,ARE,2.8,10,2.8
EUR,POL,2.8,10,2.8
AUT,IRQ,2.8,10,2.8
EUR,CHN,2.8,10,2.8
AFG,IRQ,2.8,10,2.8
CHE,AUS,2.8,10,2.8
USA,WST,2.8,10,2.8
AUS,FJI,2.8,10,2.8
PER,ARG,2.8,10,2.8
WST,DEU,2.8,10,2.8
QAT,IRQ,2.8,10,2.8
RUS,VEN,2.8,10,2.8
MCO,GBR,2.8,10,2.8
CUB,WST,2.8,10,2.8
AFR,LBR,2.8,10,2.8
AFR,SAS,2.8,10,2.8
EUR,IRQ,2.8,10,2.8
LBY,SDN,2.8,10,2.8
OMN,PAK,2.8,10,2.8
SOM,KEN,2.8,10,2.8
ARE,OMN,2.8,10,2.8
AUS,GRC,2.8,10,2.8
LBY,NER,2.8,10,2.8
DEU,CUB,2.8,10,2.8
USA,POL,2.722222222,10,2.722222222
CUB,RUS,2.7,10,2.7
RUS,TUR,2.7,10,2.7
GBR,OMN,2.7,10,2.7
COL,GBR,2.68,10,2.68
CHN,CAN,-2.666666667,10,2.666666667
IND,NPL,2.65,10,2.65
AFR,AGO,2.65,10,2.65
CAN,AFR,2.65,10,2.65
KEN,SOM,-2.616666667,10,2.616666667
GBR,COL,2.6125,10,2.6125
CHN,LVA,2.6,10,2.6
GBR,ARE,2.6,10,2.6
TUR,PAK,2.6,10,2.6
JPN,CHN,2.5875,10,2.5875
GBR,IRL,2.581818182,10,2.581818182
CRI,NIC,2.575,10,2.575
CAN,CUB,2.566666667,10,2.566666667
CAN,AUS,2.566666667,10,2.566666667
ESP,CUB,2.56,10,2.56
SYR,TUR,-2.55,10,2.55
PER,JPN,2.516666667,10,2.516666667
GBR,FRA,2.506666667,10,2.506666667
GMB,BDI,2.5,10,2.5
USA,SLV,-2.5,10,2.5
GBR,IRN,-2.5,10,2.5
AFR,GMB,2.5,10,2.5
GMB,AFR,2.5,10,2.5
NZL,AUS,2.5,10,2.5
CUB,CAN,2.5,10,2.5
AFG,GBR,2.5,10,2.5
USA,CHE,2.5,10,2.5
CHN,PHL,-2.5,10,2.5
GBR,VNM,2.5,10,2.5
BDI,GMB,2.5,10,2.5
USA,RUS,2.480434783,10,2.480434783
PRK,KOR,-2.48,10,2.48
PAK,AFG,-2.46,10,2.46
PSE,MDV,2.45,10,2.45
USA,CUB,2.420792079,10,2.420792079
SYR,CUB,2.4,10,2.4
LKA,MDV,2.35,10,2.35
LKA,NPL,2.35,10,2.35
NPL,LKA,2.35,10,2.35
NPL,BGD,2.35,10,2.35
BGD,LKA,2.35,10,2.35
MDV,NPL,2.35,10,2.35
ARG,USA,2.35,10,2.35
CUB,ESP,2.35,10,2.35
BGD,NPL,2.35,10,2.35
MDG,AFR,2.35,10,2.35
MDV,BGD,2.35,10,2.35
GBR,ECU,2.35,10,2.35
MDV,LKA,2.35,10,2.35
NPL,MDV,2.35,10,2.35
GBR,USA,2.347826087,10,2.347826087
EUR,MDA,-2.333333333,10,2.333333333
JPN,MYS,2.325,10,2.325
IND,PAK,-2.3,10,2.3
IDN,USA,-2.3,10,2.3
PHL,USA,2.271428571,10,2.271428571
PAK,TUR,-2.266666667,10,2.266666667
GBR,SWE,2.266666667,10,2.266666667
RUS,SYR,-2.241176471,10,2.241176471
USA,UKR,2.2,10,2.2
FRA,ESP,2.2,10,2.2
AFR,MDG,2.2,10,2.2
BGD,MDV,2.2,10,2.2
WST,EUR,2.2,10,2.2
KHM,VNM,-2.2,10,2.2
VEN,USA,2.2,10,2.2
ISR,JOR,2.16,10,2.16
FRA,GBR,2.155555556,10,2.155555556
USA,DEU,2.123684211,10,2.123684211
DEU,SWE,2.12,10,2.12
CUB,USA,2.105952381,10,2.105952381
RUS,USA,2.102272727,10,2.102272727
USA,KOR,2.088888889,10,2.088888889
IRN,IRQ,2.08,10,2.08
PSE,USA,2.05,10,2.05
IRN,SAU,-2.05,10,2.05
JPN,PER,2.025,10,2.025
PAK,UZB,-2,10,2.0
PRK,RUS,-2,10,2.0
POL,UKR,-2,10,2.0
SEA,IDN,-2,10,2.0
AFR,UGA,-2,10,2.0
ESP,MEX,-2,10,2.0
WST,GBR,2,10,2.0
CAN,UGA,-2,10,2.0
YEM,SYR,-2,10,2.0
RWA,FRA,-2,10,2.0
USA,IND,-2,10,2.0
PSE,SYR,2,10,2.0
CHN,FRA,2,10,2.0
KOR,CHN,-2,10,2.0
MMR,THA,-2,10,2.0
RUS,SWE,-2,10,2.0
IRN,PGS,-2,10,2.0
TUR,IRN,-2,10,2.0
HUN,IRQ,-2,10,2.0
UKR,CAN,-2,10,2.0
VAT,USA,-2,10,2.0
FRA,RWA,-2,10,2.0
IRQ,PAK,-2,10,2.0
EUR,KOR,2,10,2.0
CHE,IRN,-2,10,2.0
TWN,MYS,-2,10,2.0
BGR,RUS,-2,10,2.0
USA,KHM,-2,10,2.0
ARG,GBR,-2,10,2.0
USA,PAN,-2,10,2.0
IDN,NLD,-2,10,2.0
BEL,RUS,-2,10,2.0
MEX,NMR,-2,10,2.0
USA,MMR,-2,10,2.0
DEU,ITA,2,10,2.0
BEL,USA,2,10,2.0
IRQ,SAU,-2,10,2.0
DEU,ESP,2,10,2.0
VAT,CHN,-2,10,2.0
JOR,PHL,-2,10,2.0
IRN,NGA,-2,10,2.0
IRQ,MKD,-2,10,2.0
IRQ,AUS,-2,10,2.0
ESP,DEU,2,10,2.0
RUS,EUR,1.988888889,10,1.988888889
AUS,IDN,1.98,10,1.98
PER,USA,1.976470588,10,1.976470588
USA,PER,1.975,10,1.975
IDN,AUS,1.957142857,10,1.957142857
DEU,TUR,-1.944444444,10,1.944444444
GBR,AFG,1.942857143,10,1.942857143
DEU,POL,1.92,10,1.92
USA,NIC,1.9,10,1.9
VNM,KHM,1.9,10,1.9
ZWE,CUB,1.9,10,1.9
SRB,EUR,1.9,10,1.9
NER,MLI,1.9,10,1.9
EUR,BEL,1.9,10,1.9
LKA,SAS,1.9,10,1.9
ARM,CAN,1.9,10,1.9
POL,ISR,1.9,10,1.9
GBR,NLD,1.9,10,1.9
SEA,LAO,1.9,10,1.9
RUS,GRC,1.9,10,1.9
EGY,LBY,1.9,10,1.9
USA,BHS,1.9,10,1.9
FJI,AUS,1.9,10,1.9
PHL,ARE,1.9,10,1.9
ARE,GRC,1.9,10,1.9
IRQ,QAT,1.9,10,1.9
VEN,RUS,1.9,10,1.9
GBR,AFR,1.9,10,1.9
BEL,TUR,1.9,10,1.9
DZA,FRA,1.9,10,1.9
IRQ,AFG,1.9,10,1.9
CYP,CHE,1.9,10,1.9
AFR,ETH,1.9,10,1.9
GBR,MCO,1.9,10,1.9
NPL,SAS,1.9,10,1.9
PHL,FRA,1.9,10,1.9
TZA,KEN,1.9,10,1.9
IRQ,AUT,1.9,10,1.9
ARM,TUR,1.9,10,1.9
FRA,BEL,1.9,10,1.9
GBR,CYP,1.9,10,1.9
SVK,CZE,1.9,10,1.9
CUB,POL,1.9,10,1.9
ZAF,AGO,1.9,10,1.9
NLD,FRA,1.9,10,1.9
BRB,CRB,1.9,10,1.9
LBR,AFR,1.9,10,1.9
RUS,BLR,1.9,10,1.9
HTI,USA,1.9,10,1.9
PNG,NRU,1.9,10,1.9
OMN,BHR,1.9,10,1.9
AUS,CHE,1.9,10,1.9
MAR,AUS,1.9,10,1.9
CAN,SYR,1.9,10,1.9
WST,CUB,1.9,10,1.9
PSE,CAN,1.9,10,1.9
GRC,AUS,1.9,10,1.9
KNA,GBR,1.9,10,1.9
GBR,SLE,1.9,10,1.9
SWE,GBR,1.9,10,1.9
ESP,GRC,1.9,10,1.9
SGP,AUS,1.9,10,1.9
ISR,CYP,1.9,10,1.9
THA,SEA,1.9,10,1.9
EUR,CHE,1.9,10,1.9
SEA,CHN,1.9,10,1.9
DEU,GRC,1.9,10,1.9
BGD,SAS,1.9,10,1.9
RUS,TKM,1.9,10,1.9
FRA,GRC,1.9,10,1.9
HUN,USA,1.9,10,1.9
GBR,THA,1.9,10,1.9
CRB,BRB,1.9,10,1.9
JOR,ISR,1.9,10,1.9
SDN,LBY,1.9,10,1.9
IRQ,EUR,1.9,10,1.9
NER,LBY,1.9,10,1.9
CUB,DEU,1.9,10,1.9
USA,ISR,1.8875,10,1.8875
SSD,SDN,-1.866666667,10,1.866666667
NPL,IND,-1.85,10,1.85
ESP,USA,-1.847826087,10,1.847826087
USA,GBR,1.839473684,10,1.839473684
TUR,GRC,1.8,10,1.8
DEU,EUR,-1.8,10,1.8
IND,ISR,1.8,10,1.8
SWE,ISR,1.8,10,1.8
EUR,UKR,1.8,10,1.8
JPN,SSD,1.785714286,10,1.785714286
JPN,USA,1.757142857,10,1.757142857
TUR,EUR,1.744444444,10,1.744444444
GBR,TUR,1.72,10,1.72
EUR,LUX,-1.7,10,1.7
USA,ARG,1.7,10,1.7
DNK,USA,1.7,10,1.7
GRC,WST,1.675,10,1.675
NLD,GBR,1.64,10,1.64
USA,EUR,1.631818182,10,1.631818182
TUR,DEU,-1.625,10,1.625
CHN,SGP,1.625,10,1.625
USA,JOR,-1.609090909,10,1.609090909
EST,USA,1.6,10,1.6
GRC,GBR,1.6,10,1.6
ECU,GBR,-1.555555556,10,1.555555556
HUN,EUR,-1.55,10,1.55
LBY,USA,-1.525,10,1.525
BDI,AFR,1.5,10,1.5
CHN,TWN,1.5,10,1.5
USA,CAN,1.495918367,10,1.495918367
DEU,FRA,1.471428571,10,1.471428571
AUS,RUS,1.466666667,10,1.466666667
BEL,FRA,-1.466666667,10,1.466666667
SAS,AFR,-1.46,10,1.46
PAK,OMN,1.425,10,1.425
DEU,USA,1.417948718,10,1.417948718
USA,EGY,-1.4,10,1.4
ARG,NIC,1.4,10,1.4
TUR,WST,1.4,10,1.4
GBR,RUS,1.4,10,1.4
GBR,KNA,1.4,10,1.4
CZE,SVK,1.4,10,1.4
WST,RUS,1.388888889,10,1.388888889
